anio,fecha,tipo_territorio,territorio,sexo,nacionalidad,grupo_edad,poblacion,tasa_paro,tasa_paro_var_interanual_pct,tasa_paro_cambio_pp,date_paro
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 100 y más años,0,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 75-79 años,3904,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,espanola,De 40-44 años,12639,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,extranjera,De 40-44 años,1991,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,espanola,De 85-89 años,1075,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 60-64 años,1096,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 20-24 años,2218,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,espanola,De 70-74 años,4165,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,,De 50-54 años,7778,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,,De 55-59 años,6385,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 25-29 años,5273,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,,De 10-14 años,5632,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 65-69 años,5713,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,espanola,De 45-49 años,7126,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,espanola,De 70-74 años,9183,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 90-94 años,859,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 15-19 años,5076,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 35-39 años,3615,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,,De 75-79 años,3165,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,,De 50-54 años,15744,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 35-39 años,5063,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 100 y más años,32,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 45-49 años,8918,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 45-49 años,3154,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 35-39 años,7008,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,Total,31060,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 15-19 años,4398,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 5-9 años,3591,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 70-74 años,5191,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 75-79 años,3823,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,extranjera,De 100 y más años,0,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,,De 70-74 años,9452,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,extranjera,De 40-44 años,1826,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 80-84 años,79,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,espanola,De 90-94 años,361,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,espanola,De 85-89 años,2870,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,espanola,De 25-29 años,7885,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,espanola,De 25-29 años,4008,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 0-4 años,3028,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,espanola,De 30-34 años,8401,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,extranjera,De 75-79 años,81,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 75-79 años,127,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,extranjera,De 5-9 años,770,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,,De 10-14 años,5168,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,espanola,De 55-59 años,5650,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,extranjera,De 60-64 años,497,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,,De 45-49 años,17716,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,extranjera,De 95-99 años,0,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 10-14 años,4377,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,,De 80-84 años,4675,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 45-49 años,7436,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,extranjera,De 35-39 años,1945,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,mujeres,espanola,De 55-59 años,6131,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,extranjera,De 35-39 años,1670,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 25-29 años,2574,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 40-44 años,3817,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,,De 35-39 años,6784,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,,extranjera,De 65-69 años,618,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,extranjera,De 75-79 años,46,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcalá de Henares,hombres,extranjera,De 45-49 años,1672,116,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,,Total,55875,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 20-24 años,3168,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,espanola,De 75-79 años,1875,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,espanola,De 45-49 años,8897,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 100 y más años,1,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 75-79 años,2112,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,espanola,De 40-44 años,8270,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,extranjera,De 40-44 años,896,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,espanola,De 85-89 años,518,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 60-64 años,487,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 20-24 años,1172,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,espanola,De 70-74 años,2466,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,,De 50-54 años,4113,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,,De 55-59 años,3631,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 25-29 años,3320,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,,De 10-14 años,3622,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 65-69 años,3082,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,espanola,De 45-49 años,4278,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,espanola,De 70-74 años,5518,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 90-94 años,426,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 15-19 años,3133,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 35-39 años,2040,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,,De 75-79 años,1927,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,,De 50-54 años,8874,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 35-39 años,3168,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 100 y más años,17,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 45-49 años,5550,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 45-49 años,1734,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 35-39 años,4336,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,Total,16988,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 15-19 años,2762,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 5-9 años,2754,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 70-74 años,3190,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 75-79 años,2037,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,extranjera,De 100 y más años,0,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,,De 70-74 años,5723,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,extranjera,De 40-44 años,1103,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 80-84 años,57,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,espanola,De 90-94 años,177,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,espanola,De 85-89 años,1381,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,espanola,De 25-29 años,4960,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,espanola,De 25-29 años,2587,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 0-4 años,2119,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,espanola,De 30-34 años,5018,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,extranjera,De 75-79 años,75,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 75-79 años,127,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,extranjera,De 5-9 años,508,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,,De 10-14 años,3428,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,espanola,De 55-59 años,3301,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,extranjera,De 60-64 años,197,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,,De 45-49 años,10631,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,extranjera,De 95-99 años,1,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 10-14 años,3017,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,,De 80-84 años,2279,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 45-49 años,4619,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,extranjera,De 35-39 años,1168,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,mujeres,espanola,De 55-59 años,3767,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,extranjera,De 35-39 años,872,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 25-29 años,1653,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 40-44 años,1999,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,,De 35-39 años,3897,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,,extranjera,De 65-69 años,300,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,extranjera,De 75-79 años,52,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcobendas,hombres,extranjera,De 45-49 años,803,11,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,,Total,82405,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 20-24 años,3860,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,espanola,De 75-79 años,4222,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,espanola,De 45-49 años,15007,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 100 y más años,0,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 75-79 años,5260,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,espanola,De 40-44 años,13082,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,extranjera,De 40-44 años,1080,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,espanola,De 85-89 años,1120,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 60-64 años,670,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 20-24 años,1292,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,espanola,De 70-74 años,4479,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,,De 50-54 años,6836,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,,De 55-59 años,5073,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 25-29 años,3789,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,,De 10-14 años,4723,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 65-69 años,4953,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,espanola,De 45-49 años,7358,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,espanola,De 70-74 años,10527,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 90-94 años,770,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 15-19 años,4458,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 35-39 años,2217,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,,De 75-79 años,4258,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,,De 50-54 años,13851,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 35-39 años,4550,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 100 y más años,31,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 45-49 años,8489,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 45-49 años,1719,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 35-39 años,5740,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,Total,18146,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 15-19 años,4038,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 5-9 años,3699,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 70-74 años,6196,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 75-79 años,5187,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,extranjera,De 100 y más años,0,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,,De 70-74 años,10759,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,extranjera,De 40-44 años,1022,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 80-84 años,74,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,espanola,De 90-94 años,320,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,espanola,De 85-89 años,2844,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,espanola,De 25-29 años,5883,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,espanola,De 25-29 años,2969,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 0-4 años,2986,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,espanola,De 30-34 años,6394,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,extranjera,De 75-79 años,73,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 75-79 años,109,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,extranjera,De 5-9 años,452,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,,De 10-14 años,4406,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,espanola,De 55-59 años,4627,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,extranjera,De 60-64 años,298,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,,De 45-49 años,16726,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,extranjera,De 95-99 años,0,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 10-14 años,4033,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,,De 80-84 años,5408,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 45-49 años,7649,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,extranjera,De 35-39 años,1190,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,mujeres,espanola,De 55-59 años,4916,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,extranjera,De 35-39 años,1027,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 25-29 años,1655,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 40-44 años,2102,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,,De 35-39 años,5568,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,,extranjera,De 65-69 años,420,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,extranjera,De 75-79 años,36,105,,,2021-01-01
2021,2021-01-01,Municipios,Alcorcón,hombres,extranjera,De 45-49 años,879,105,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,,Total,1570,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 20-24 años,57,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,espanola,De 75-79 años,54,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,espanola,De 45-49 años,209,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,extranjera,De 100 y más años,0,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 75-79 años,53,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,espanola,De 40-44 años,208,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,extranjera,De 40-44 años,29,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,espanola,De 85-89 años,27,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,extranjera,De 60-64 años,17,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,extranjera,De 20-24 años,25,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,espanola,De 70-74 años,62,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,,De 50-54 años,123,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,,De 55-59 años,104,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 25-29 años,71,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,,De 10-14 años,95,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 65-69 años,84,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,espanola,De 45-49 años,113,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,espanola,De 70-74 años,126,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,espanola,De 90-94 años,12,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 15-19 años,60,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,extranjera,De 35-39 años,52,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,,De 75-79 años,55,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,,De 50-54 años,228,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,espanola,De 35-39 años,81,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,espanola,De 100 y más años,2,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 45-49 años,113,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,extranjera,De 45-49 años,48,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 35-39 años,111,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,extranjera,Total,501,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,espanola,De 15-19 años,45,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,espanola,De 5-9 años,62,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,,De 70-74 años,65,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,espanola,De 75-79 años,51,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,extranjera,De 100 y más años,0,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,,De 70-74 años,128,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,extranjera,De 40-44 años,30,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,extranjera,De 80-84 años,4,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,espanola,De 90-94 años,7,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,espanola,De 85-89 años,74,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,espanola,De 25-29 años,111,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,hombres,espanola,De 25-29 años,59,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,mujeres,espanola,De 0-4 años,71,107,,,2021-01-01
2021,2021-01-01,Municipios,Aldea del Fresno,,espanola,De 30-34 años,164,107,,,2021-01-01
