year,date,territory,unemp_rate,unemp_rate_yoy,unemp_rate_pp
2024,2024-01-01,municipios,52,477.77777777777777,43.0
2024,2024-01-01,municipios,-109,-309.61538461538464,-161.0
2024,2024-01-01,municipios,8,-107.33944954128441,117.0
2024,2024-01-01,municipios,3,-62.5,-5.0
2024,2024-01-01,municipios,41,1266.6666666666665,38.0
2024,2024-01-01,municipios,1,-97.5609756097561,-40.0
2024,2024-01-01,municipios,6,500.0,5.0
2024,2024-01-01,municipios,16,166.66666666666666,10.0
2024,2024-01-01,municipios,19,18.75,3.0
2024,2024-01-01,municipios,36,89.4736842105263,17.0
2024,2024-01-01,municipios,22,-38.888888888888886,-14.0
2024,2024-01-01,municipios,21,-4.545454545454541,-1.0
2024,2024-01-01,municipios,105,400.0,84.0
2024,2024-01-01,municipios,38,-63.8095238095238,-67.0
2024,2024-01-01,municipios,43,13.157894736842103,5.0
2024,2024-01-01,municipios,44,2.3255813953488413,1.0
2024,2024-01-01,municipios,13,-70.45454545454545,-31.0
2024,2024-01-01,municipios,81,523.0769230769231,68.0
2024,2024-01-01,municipios,28,-65.4320987654321,-53.0
2024,2024-01-01,municipios,15,-46.42857142857143,-13.0
2024,2024-01-01,municipios,46,206.66666666666669,31.0
2024,2024-01-01,municipios,8,-82.6086956521739,-38.0
2024,2024-01-01,municipios,9,12.5,1.0
2024,2024-01-01,municipios,13,44.44444444444444,4.0
2024,2024-01-01,municipios,91,600.0,78.0
2024,2024-01-01,municipios,38,-58.241758241758234,-53.0
2024,2024-01-01,municipios,149,292.10526315789474,111.0
2024,2024-01-01,municipios,27,-81.87919463087249,-122.0
2024,2024-01-01,municipios,19,-29.629629629629626,-8.0
2024,2024-01-01,municipios,18,-5.263157894736848,-1.0
2024,2024-01-01,municipios,9,-50.0,-9.0
2024,2024-01-01,municipios,-15,-266.6666666666667,-24.0
2024,2024-01-01,municipios,87,-680.0,102.0
2024,2024-01-01,municipios,8,-90.80459770114942,-79.0
2024,2024-01-01,municipios,16,100.0,8.0
2024,2024-01-01,municipios,1,-93.75,-15.0
2024,2024-01-01,municipios,31,3000.0,30.0
2024,2024-01-01,municipios,34,9.677419354838701,3.0
2024,2024-01-01,municipios,-11,-132.35294117647058,-45.0
2024,2024-01-01,municipios,81,-836.3636363636364,92.0
2024,2024-01-01,municipios,4,-95.06172839506173,-77.0
2024,2024-01-01,municipios,2,-50.0,-2.0
2024,2024-01-01,municipios,2,0.0,0.0
2024,2024-01-01,municipios,68,3300.0,66.0
2024,2024-01-01,municipios,52,-23.529411764705888,-16.0
2024,2024-01-01,municipios,14,-73.07692307692308,-38.0
2024,2024-01-01,municipios,3,-78.57142857142857,-11.0
2024,2024-01-01,municipios,15,400.0,12.0
2024,2024-01-01,municipios,14,-6.666666666666665,-1.0
2024,2024-01-01,municipios,75,435.71428571428567,61.0
2024,2024-01-01,municipios,35,-53.333333333333336,-40.0
2024,2024-01-01,municipios,24,-31.428571428571427,-11.0
2024,2024-01-01,municipios,42,75.0,18.0
2024,2024-01-01,municipios,2,-95.23809523809523,-40.0
2024,2024-01-01,municipios,5,150.0,3.0
2024,2024-01-01,municipios,14,179.99999999999997,9.0
2024,2024-01-01,municipios,18,28.57142857142858,4.0
2024,2024-01-01,municipios,21,16.666666666666675,3.0
2024,2024-01-01,municipios,69,228.57142857142856,48.0
2024,2024-01-01,municipios,51,-26.086956521739136,-18.0
2024,2024-01-01,municipios,24,-52.94117647058824,-27.0
2024,2024-01-01,municipios,-105,-537.5,-129.0
2024,2024-01-01,municipios,23,-121.90476190476191,128.0
2024,2024-01-01,municipios,0,-100.0,-23.0
2024,2024-01-01,municipios,28,inf,28.0
2024,2024-01-01,municipios,11,-60.71428571428572,-17.0
2024,2024-01-01,municipios,51,363.6363636363637,40.0
2024,2024-01-01,municipios,45,-11.764705882352944,-6.0
2024,2024-01-01,municipios,45,0.0,0.0
2024,2024-01-01,municipios,98,117.77777777777776,53.0
2024,2024-01-01,municipios,9,-90.81632653061224,-89.0
2024,2024-01-01,municipios,31,244.44444444444446,22.0
2024,2024-01-01,municipios,154,396.7741935483871,123.0
2024,2024-01-01,municipios,2,-98.7012987012987,-152.0
2024,2024-01-01,municipios,57,2750.0,55.0
2024,2024-01-01,municipios,-256,-549.1228070175439,-313.0
2024,2024-01-01,municipios,-182,-28.90625,74.0
2024,2024-01-01,municipios,44,-124.17582417582418,226.0
2024,2024-01-01,municipios,45,2.2727272727272707,1.0
2024,2024-01-01,municipios,4,-91.11111111111111,-41.0
2024,2024-01-01,municipios,-252,-6400.0,-256.0
2024,2024-01-01,municipios,15,-105.95238095238095,267.0
2024,2024-01-01,municipios,21,39.99999999999999,6.0
2024,2024-01-01,municipios,54,157.14285714285717,33.0
2024,2024-01-01,municipios,11,-79.62962962962963,-43.0
2024,2024-01-01,municipios,179,1527.2727272727273,168.0
2024,2024-01-01,municipios,0,-100.0,-179.0
2024,2024-01-01,municipios,136,inf,136.0
2024,2024-01-01,municipios,5,-96.32352941176471,-131.0
2024,2024-01-01,municipios,4,-19.999999999999996,-1.0
2024,2024-01-01,municipios,15,275.0,11.0
2024,2024-01-01,municipios,55,266.66666666666663,40.0
2024,2024-01-01,municipios,22,-60.0,-33.0
2024,2024-01-01,municipios,18,-18.181818181818176,-4.0
2024,2024-01-01,municipios,59,227.77777777777777,41.0
2024,2024-01-01,municipios,28,-52.542372881355924,-31.0
2024,2024-01-01,municipios,13,-53.57142857142857,-15.0
2024,2024-01-01,municipios,89,584.6153846153845,76.0
2024,2024-01-01,municipios,59,-33.70786516853933,-30.0
2024,2024-01-01,municipios,24,-59.32203389830508,-35.0
2024,2024-01-01,municipios,-167,-795.8333333333333,-191.0
2024,2024-01-01,municipios,18,-110.77844311377245,185.0
2024,2024-01-01,municipios,26,44.44444444444444,8.0
2024,2024-01-01,municipios,14,-46.15384615384615,-12.0
2024,2024-01-01,municipios,49,250.0,35.0
2024,2024-01-01,municipios,43,-12.244897959183676,-6.0
2024,2024-01-01,municipios,3,-93.02325581395348,-40.0
2024,2024-01-01,municipios,3,0.0,0.0
2024,2024-01-01,municipios,1,-66.66666666666667,-2.0
2024,2024-01-01,municipios,2,100.0,1.0
2024,2024-01-01,municipios,5,150.0,3.0
2024,2024-01-01,municipios,24,380.0,19.0
2024,2024-01-01,municipios,6,-75.0,-18.0
2024,2024-01-01,municipios,93,1450.0,87.0
2024,2024-01-01,municipios,27,-70.96774193548387,-66.0
2024,2024-01-01,municipios,29,7.407407407407418,2.0
2024,2024-01-01,municipios,52,79.3103448275862,23.0
2024,2024-01-01,municipios,133,155.76923076923075,81.0
2024,2024-01-01,municipios,3,-97.74436090225565,-130.0
2024,2024-01-01,municipios,37,1133.3333333333335,34.0
2024,2024-01-01,municipios,6,-83.78378378378379,-31.0
2024,2024-01-01,municipios,19,216.66666666666666,13.0
2024,2024-01-01,municipios,16,-15.789473684210531,-3.0
2024,2024-01-01,municipios,23,43.75,7.0
2024,2024-01-01,municipios,3,-86.95652173913044,-20.0
2024,2024-01-01,municipios,59,1866.6666666666667,56.0
2024,2024-01-01,municipios,73,23.728813559322038,14.0
2024,2024-01-01,municipios,75,2.7397260273972712,2.0
2024,2024-01-01,municipios,97,29.33333333333332,22.0
2024,2024-01-01,municipios,1,-98.96907216494846,-96.0
2024,2024-01-01,municipios,28,2700.0,27.0
2024,2024-01-01,municipios,-222,-892.8571428571429,-250.0
2024,2024-01-01,municipios,21,-109.45945945945945,243.0
2024,2024-01-01,municipios,58,176.19047619047618,37.0
2024,2024-01-01,municipios,8,-86.20689655172413,-50.0
2024,2024-01-01,municipios,11,37.5,3.0
2024,2024-01-01,municipios,2,-81.81818181818181,-9.0
2024,2024-01-01,municipios,13,550.0,11.0
2024,2024-01-01,municipios,1,-92.3076923076923,-12.0
2024,2024-01-01,municipios,5,400.0,4.0
2024,2024-01-01,municipios,-232,-4740.0,-237.0
2024,2024-01-01,municipios,51,-121.98275862068965,283.0
2007,2007-01-01,zonas estadisticas,6,,
2007,2007-01-01,zonas estadisticas,-6,-200.0,-12.0
2007,2007-01-01,zonas estadisticas,-2,-66.66666666666667,4.0
2007,2007-01-01,zonas estadisticas,3,-250.0,5.0
2007,2007-01-01,zonas estadisticas,-8,-366.66666666666663,-11.0
2007,2007-01-01,zonas estadisticas,-19,137.5,-11.0
2007,2007-01-01,zonas estadisticas,-7,-63.1578947368421,12.0
2007,2007-01-01,zonas estadisticas,-45,542.8571428571429,-38.0
2007,2007-01-01,zonas estadisticas,8,-117.77777777777779,53.0
2007,2007-01-01,zonas estadisticas,-28,-450.0,-36.0
2007,2007-01-01,zonas estadisticas,-11,-60.71428571428572,17.0
2008,2008-01-01,zonas estadisticas,35,-418.1818181818182,46.0
2008,2008-01-01,zonas estadisticas,29,-17.14285714285714,-6.0
2008,2008-01-01,zonas estadisticas,61,110.34482758620689,32.0
2008,2008-01-01,zonas estadisticas,29,-52.459016393442624,-32.0
2008,2008-01-01,zonas estadisticas,26,-10.344827586206895,-3.0
2008,2008-01-01,zonas estadisticas,43,65.38461538461537,17.0
2008,2008-01-01,zonas estadisticas,43,0.0,0.0
2008,2008-01-01,zonas estadisticas,104,141.86046511627904,61.0
2008,2008-01-01,zonas estadisticas,76,-26.923076923076927,-28.0
2008,2008-01-01,zonas estadisticas,62,-18.42105263157895,-14.0
2008,2008-01-01,zonas estadisticas,64,3.2258064516129004,2.0
2009,2009-01-01,zonas estadisticas,32,-50.0,-32.0
2009,2009-01-01,zonas estadisticas,193,503.125,161.0
2009,2009-01-01,zonas estadisticas,306,58.54922279792747,113.0
2009,2009-01-01,zonas estadisticas,212,-30.718954248366014,-94.0
2009,2009-01-01,zonas estadisticas,146,-31.132075471698116,-66.0
2009,2009-01-01,zonas estadisticas,194,32.87671232876712,48.0
2009,2009-01-01,zonas estadisticas,228,17.525773195876294,34.0
2009,2009-01-01,zonas estadisticas,265,16.228070175438592,37.0
2009,2009-01-01,zonas estadisticas,341,28.67924528301886,76.0
2009,2009-01-01,zonas estadisticas,243,-28.739002932551315,-98.0
2009,2009-01-01,zonas estadisticas,306,25.92592592592593,63.0
2010,2010-01-01,zonas estadisticas,111,-63.725490196078425,-195.0
2010,2010-01-01,zonas estadisticas,104,-6.3063063063063085,-7.0
2010,2010-01-01,zonas estadisticas,125,20.192307692307686,21.0
2010,2010-01-01,zonas estadisticas,105,-16.000000000000004,-20.0
2010,2010-01-01,zonas estadisticas,81,-22.857142857142854,-24.0
2010,2010-01-01,zonas estadisticas,9,-88.88888888888889,-72.0
2010,2010-01-01,zonas estadisticas,168,1766.6666666666667,159.0
2010,2010-01-01,zonas estadisticas,202,20.238095238095234,34.0
2010,2010-01-01,zonas estadisticas,181,-10.396039603960395,-21.0
2010,2010-01-01,zonas estadisticas,112,-38.12154696132597,-69.0
2010,2010-01-01,zonas estadisticas,119,6.25,7.0
2011,2011-01-01,zonas estadisticas,1,-99.15966386554622,-118.0
2011,2011-01-01,zonas estadisticas,0,-100.0,-1.0
2011,2011-01-01,zonas estadisticas,6,inf,6.0
2011,2011-01-01,zonas estadisticas,-6,-200.0,-12.0
2011,2011-01-01,zonas estadisticas,-7,16.666666666666675,-1.0
2011,2011-01-01,zonas estadisticas,8,-214.28571428571428,15.0
2011,2011-01-01,zonas estadisticas,3,-62.5,-5.0
2011,2011-01-01,zonas estadisticas,27,800.0,24.0
2011,2011-01-01,zonas estadisticas,-4,-114.81481481481481,-31.0
2011,2011-01-01,zonas estadisticas,17,-525.0,21.0
2011,2011-01-01,zonas estadisticas,-4,-123.52941176470588,-21.0
2012,2012-01-01,zonas estadisticas,65,-1725.0,69.0
2012,2012-01-01,zonas estadisticas,7,-89.23076923076923,-58.0
2012,2012-01-01,zonas estadisticas,91,1200.0,84.0
2012,2012-01-01,zonas estadisticas,65,-28.57142857142857,-26.0
2012,2012-01-01,zonas estadisticas,55,-15.384615384615385,-10.0
2012,2012-01-01,zonas estadisticas,92,67.27272727272727,37.0
2012,2012-01-01,zonas estadisticas,109,18.47826086956521,17.0
2012,2012-01-01,zonas estadisticas,166,52.293577981651374,57.0
2012,2012-01-01,zonas estadisticas,114,-31.32530120481928,-52.0
2012,2012-01-01,zonas estadisticas,113,-0.8771929824561431,-1.0
2012,2012-01-01,zonas estadisticas,82,-27.43362831858407,-31.0
2013,2013-01-01,zonas estadisticas,69,-15.85365853658537,-13.0
2013,2013-01-01,zonas estadisticas,57,-17.391304347826086,-12.0
2013,2013-01-01,zonas estadisticas,71,24.56140350877194,14.0
2013,2013-01-01,zonas estadisticas,55,-22.535211267605636,-16.0
2013,2013-01-01,zonas estadisticas,27,-50.90909090909091,-28.0
2013,2013-01-01,zonas estadisticas,34,25.92592592592593,7.0
2013,2013-01-01,zonas estadisticas,36,5.882352941176472,2.0
2013,2013-01-01,zonas estadisticas,87,141.66666666666666,51.0
2013,2013-01-01,zonas estadisticas,73,-16.09195402298851,-14.0
2013,2013-01-01,zonas estadisticas,95,30.136986301369873,22.0
2013,2013-01-01,zonas estadisticas,88,-7.36842105263158,-7.0
2014,2014-01-01,zonas estadisticas,-14,-115.90909090909092,-102.0
2014,2014-01-01,zonas estadisticas,-23,64.28571428571428,-9.0
2014,2014-01-01,zonas estadisticas,-52,126.08695652173911,-29.0
2014,2014-01-01,zonas estadisticas,-4,-92.3076923076923,48.0
2014,2014-01-01,zonas estadisticas,-28,600.0,-24.0
2014,2014-01-01,zonas estadisticas,-35,25.0,-7.0
2014,2014-01-01,zonas estadisticas,-42,19.999999999999996,-7.0
2014,2014-01-01,zonas estadisticas,-147,250.0,-105.0
2014,2014-01-01,zonas estadisticas,-69,-53.06122448979591,78.0
2014,2014-01-01,zonas estadisticas,-78,13.043478260869556,-9.0
2014,2014-01-01,zonas estadisticas,-57,-26.923076923076927,21.0
2015,2015-01-01,zonas estadisticas,-92,61.403508771929815,-35.0
2015,2015-01-01,zonas estadisticas,-47,-48.91304347826087,45.0
2015,2015-01-01,zonas estadisticas,-89,89.36170212765957,-42.0
2015,2015-01-01,zonas estadisticas,-73,-17.97752808988764,16.0
2015,2015-01-01,zonas estadisticas,-53,-27.397260273972602,20.0
2015,2015-01-01,zonas estadisticas,-59,11.32075471698113,-6.0
2015,2015-01-01,zonas estadisticas,-59,0.0,0.0
2015,2015-01-01,zonas estadisticas,-47,-20.33898305084746,12.0
2015,2015-01-01,zonas estadisticas,-109,131.91489361702128,-62.0
2015,2015-01-01,zonas estadisticas,-85,-22.018348623853214,24.0
2015,2015-01-01,zonas estadisticas,-94,10.588235294117654,-9.0
2016,2016-01-01,zonas estadisticas,-9,-90.42553191489363,85.0
2016,2016-01-01,zonas estadisticas,-67,644.4444444444445,-58.0
2016,2016-01-01,zonas estadisticas,-103,53.73134328358209,-36.0
2016,2016-01-01,zonas estadisticas,-67,-34.95145631067961,36.0
2016,2016-01-01,zonas estadisticas,-54,-19.402985074626866,13.0
2016,2016-01-01,zonas estadisticas,-47,-12.962962962962965,7.0
2016,2016-01-01,zonas estadisticas,-36,-23.404255319148938,11.0
2016,2016-01-01,zonas estadisticas,-49,36.111111111111114,-13.0
2016,2016-01-01,zonas estadisticas,-69,40.816326530612244,-20.0
2016,2016-01-01,zonas estadisticas,-72,4.347826086956519,-3.0
2016,2016-01-01,zonas estadisticas,-91,26.388888888888886,-19.0
2017,2017-01-01,zonas estadisticas,-96,5.494505494505497,-5.0
2017,2017-01-01,zonas estadisticas,-65,-32.291666666666664,31.0
2017,2017-01-01,zonas estadisticas,-113,73.84615384615385,-48.0
2017,2017-01-01,zonas estadisticas,-75,-33.62831858407079,38.0
2017,2017-01-01,zonas estadisticas,-47,-37.33333333333333,28.0
2017,2017-01-01,zonas estadisticas,-69,46.808510638297875,-22.0
2017,2017-01-01,zonas estadisticas,-108,56.52173913043479,-39.0
2017,2017-01-01,zonas estadisticas,-144,33.33333333333333,-36.0
2017,2017-01-01,zonas estadisticas,-129,-10.416666666666663,15.0
2017,2017-01-01,zonas estadisticas,-97,-24.8062015503876,32.0
2017,2017-01-01,zonas estadisticas,-108,11.340206185567014,-11.0
2018,2018-01-01,zonas estadisticas,-6,-94.44444444444444,102.0
2018,2018-01-01,zonas estadisticas,-45,650.0,-39.0
2018,2018-01-01,zonas estadisticas,-49,8.888888888888879,-4.0
2018,2018-01-01,zonas estadisticas,-5,-89.79591836734694,44.0
2018,2018-01-01,zonas estadisticas,-36,620.0,-31.0
2018,2018-01-01,zonas estadisticas,-43,19.444444444444443,-7.0
2018,2018-01-01,zonas estadisticas,-67,55.81395348837211,-24.0
2018,2018-01-01,zonas estadisticas,-53,-20.895522388059707,14.0
2018,2018-01-01,zonas estadisticas,-46,-13.207547169811317,7.0
2018,2018-01-01,zonas estadisticas,-71,54.347826086956516,-25.0
2018,2018-01-01,zonas estadisticas,-71,0.0,0.0
2019,2019-01-01,zonas estadisticas,-5,-92.95774647887323,66.0
2019,2019-01-01,zonas estadisticas,-43,760.0,-38.0
2019,2019-01-01,zonas estadisticas,-54,25.581395348837212,-11.0
2019,2019-01-01,zonas estadisticas,-44,-18.518518518518523,10.0
2019,2019-01-01,zonas estadisticas,-31,-29.54545454545454,13.0
2019,2019-01-01,zonas estadisticas,-4,-87.09677419354838,27.0
2019,2019-01-01,zonas estadisticas,-61,1425.0,-57.0
2019,2019-01-01,zonas estadisticas,-112,83.60655737704919,-51.0
2019,2019-01-01,zonas estadisticas,-55,-50.89285714285714,57.0
2019,2019-01-01,zonas estadisticas,-65,18.181818181818187,-10.0
2019,2019-01-01,zonas estadisticas,-57,-12.307692307692308,8.0
2020,2020-01-01,zonas estadisticas,2,-103.50877192982458,59.0
2020,2020-01-01,zonas estadisticas,4,100.0,2.0
2020,2020-01-01,zonas estadisticas,31,675.0,27.0
2020,2020-01-01,zonas estadisticas,1,-96.7741935483871,-30.0
2020,2020-01-01,zonas estadisticas,16,1500.0,15.0
2020,2020-01-01,zonas estadisticas,24,50.0,8.0
2020,2020-01-01,zonas estadisticas,-4,-116.66666666666667,-28.0
2020,2020-01-01,zonas estadisticas,6,-250.0,10.0
2020,2020-01-01,zonas estadisticas,-4,-166.66666666666666,-10.0
2020,2020-01-01,zonas estadisticas,-1,-75.0,3.0
2020,2020-01-01,zonas estadisticas,4,-500.0,5.0
2021,2021-01-01,zonas estadisticas,119,2875.0,115.0
2021,2021-01-01,zonas estadisticas,131,10.084033613445387,12.0
2021,2021-01-01,zonas estadisticas,77,-41.221374045801525,-54.0
2021,2021-01-01,zonas estadisticas,94,22.077922077922075,17.0
2021,2021-01-01,zonas estadisticas,69,-26.595744680851062,-25.0
2021,2021-01-01,zonas estadisticas,73,5.797101449275366,4.0
2021,2021-01-01,zonas estadisticas,98,34.24657534246576,25.0
2021,2021-01-01,zonas estadisticas,108,10.20408163265305,10.0
2021,2021-01-01,zonas estadisticas,92,-14.814814814814813,-16.0
2021,2021-01-01,zonas estadisticas,97,5.434782608695654,5.0
2021,2021-01-01,zonas estadisticas,122,25.773195876288657,25.0
2022,2022-01-01,zonas estadisticas,-153,-225.40983606557376,-275.0
2022,2022-01-01,zonas estadisticas,-163,6.5359477124183,-10.0
2022,2022-01-01,zonas estadisticas,-127,-22.08588957055214,36.0
2022,2022-01-01,zonas estadisticas,-122,-3.937007874015752,5.0
2022,2022-01-01,zonas estadisticas,-97,-20.491803278688526,25.0
2022,2022-01-01,zonas estadisticas,-116,19.58762886597938,-19.0
2022,2022-01-01,zonas estadisticas,-13,-88.79310344827587,103.0
2022,2022-01-01,zonas estadisticas,-144,1007.6923076923076,-131.0
2022,2022-01-01,zonas estadisticas,-135,-6.25,9.0
2022,2022-01-01,zonas estadisticas,-125,-7.4074074074074066,10.0
2022,2022-01-01,zonas estadisticas,-162,29.600000000000005,-37.0
2023,2023-01-01,zonas estadisticas,-55,-66.0493827160494,107.0
2023,2023-01-01,zonas estadisticas,-38,-30.909090909090907,17.0
